Customer_ID,Purchase_Amount,Product_Category,Shipping_Method,Delivery_Time_Days,Customer_Review_Score,Product_Size,Discount_Applied,Order_Date,Return_Status
5da311a6-6f7c-4e75-b2a8-51d360b08619,46.37,Electronics,Two-Day,6,2.8,Small,0,2024-09-04,0
57370291-1a96-40a0-a51a-68fce317b6ed,439.41,Electronics,Overnight,6,4.3,Large,0,2024-08-22,0
31795931-1636-44a3-859c-9b960d4fc3ca,4.09,Sports,Standard,4,4.9,Small,0,2025-05-03,0
55f38635-3068-4715-b880-5eb16b585b00,201.76,Electronics,Express,5,3.3,Medium,0,2025-03-12,0
60e29767-039f-49e6-8f62-1975e2f7f741,86.44,Electronics,Two-Day,4,3,Large,0,2025-03-01,0
7a5283dd-9210-42e5-b3b5-26b75351528a,57.73,Home,Express,5,4.4,Medium,1,2025-03-29,0
d42d7a1c-19bb-45f3-97d4-3425a5f7151c,129.19,Electronics,Two-Day,8,4.2,Medium,1,2024-11-17,0
4751b57a-d17c-4ea5-b232-0e7c580590d5,66.68,Clothing,Standard,5,4.2,Medium,0,2024-11-14,0
fae1b4cd-a552-422f-a72d-82d3a714df73,206.69,Sports,Two-Day,9,2.5,Medium,0,2025-03-28,0
d6086f8e-94cc-48f3-b208-d01306bf6998,230.96,Beauty,Express,4,5,Small,1,2024-09-11,0
0bf80697-2f53-48d8-8307-717f820c9a0e,54.77,Home,Two-Day,8,1.5,Small,0,2025-05-24,0
89da8592-aacb-4358-b002-b9d1944cf081,32.41,Sports,Standard,2,4.9,Small,0,2025-02-26,0
f09c1e77-6582-454c-9b5d-4d49ad2e8fba,89.73,Sports,Two-Day,3,3.3,Small,1,2024-10-23,0
4963437b-7912-453b-ac82-9b8b9657fae3,243.46,Clothing,Express,2,5,Large,1,2024-06-11,0
1cd5df42-e372-410c-90ad-ec51ee364eef,23.66,Electronics,Standard,2,4.4,Small,0,2024-06-21,0
96d5c17b-96d5-4f60-afbd-92f015227c3f,97.54,Clothing,Express,4,5,Medium,0,2024-10-09,0
82a977dc-a6d7-4046-90b0-10f49e03bdb1,99.85,Electronics,Two-Day,4,4.5,Large,0,2024-11-10,1
1651542e-ea2d-41b2-9251-a70dfa8f5110,132.09,Electronics,Overnight,7,1.6,Small,0,2025-02-07,0
d5802d5a-eefc-4a36-b53b-685d436e01bb,14.11,Sports,Express,4,4.1,Small,0,2024-08-16,0
4a1a3622-3b72-4e9b-a66e-64cf6c0e634e,125.82,Electronics,Two-Day,7,4.4,Large,0,2024-12-23,0
0011de3b-b310-4fdd-b947-1f282c99c75f,239.73,Home,Overnight,7,4.5,Small,0,2024-07-07,0
a1366b0c-bad8-4209-b68b-4de13bb954f6,19.81,Home,Overnight,8,5,Medium,0,2025-02-11,0
d9a89cb0-da0d-4026-b01b-3aa367753bab,27.12,Home,Standard,5,4.2,Medium,0,2025-05-12,0
48cbcbc2-1738-4e8a-b6a0-b1f274654d0b,355.42,Sports,Overnight,5,4.8,Medium,0,2024-08-03,0
85fc64c3-45a9-418a-a12e-41c24b3d931d,19.96,Clothing,Express,2,3.2,Medium,0,2025-01-19,0
692c8686-36f4-400f-8f2b-2feb9f1f883a,192.68,Beauty,Express,3,2.2,Small,1,2024-08-20,0
61a45313-23f1-47bb-8b31-1d3372a6833a,67.78,Electronics,Overnight,2,3.1,Medium,0,2025-02-11,0
0e733f88-274c-4974-8cd5-6e1a6615bccc,28.4,Beauty,Two-Day,4,3.3,Small,1,2024-12-07,0
0814bf5c-8a2f-4c9d-b2bb-14b8e71fde39,204.6,Clothing,Express,5,3.1,Small,0,2024-11-18,0
9d429714-a71d-4656-8221-25a9c86479e0,58.93,Clothing,Express,5,2.8,Small,1,2024-08-14,0
9ab66969-da1b-421e-a8ce-3d4aec5abcac,72.32,Sports,Standard,3,3,Small,0,2024-11-25,0
65be302c-f92c-4170-8531-4dd1fcbf35e1,44.51,Home,Two-Day,5,3.6,Large,0,2024-08-25,0
85c6b49f-9899-44c2-a4a7-ba9ece563308,89.88,Home,Overnight,8,3,Large,1,2024-11-13,0
55b3ef5e-564f-4951-b76c-d8521eaaa973,17.86,Clothing,Two-Day,6,5,Large,1,2024-10-13,0
35ca1dcc-dbfd-41b7-a37a-54b3f786f63b,49.61,Sports,Standard,6,2.6,Medium,1,2024-07-19,1
bad24c19-1ae7-4a15-999b-789a9738c5d8,348.72,Sports,Standard,3,4.4,Small,0,2024-09-06,1
c936e9bc-2944-4ef6-8d08-9f9e132cfa44,29.86,Electronics,Two-Day,5,3.5,Small,0,2024-12-22,0
bee5280c-3e65-4856-8c12-13578692099f,106.93,Home,Standard,4,4.5,Medium,0,2024-09-15,0
1859d09c-9654-4022-9545-88c99ed972db,39.33,Clothing,Standard,4,3.8,Large,1,2024-06-11,0
995dbdfc-c1bf-4d6b-837f-27051e8f2083,148.49,Beauty,Standard,1,4.9,Small,0,2024-06-11,0
7a0074ff-beec-455a-8cd3-c469bf9d08a7,14.03,Home,Two-Day,8,3.6,Medium,0,2024-11-27,0
e8966948-afd3-47df-bf38-02995d1a8cb7,350.06,Electronics,Standard,5,4.1,Large,0,2025-01-08,0
0fb14364-f0ea-4e4c-8cf6-19012877623b,60.48,Sports,Overnight,7,1.8,Medium,0,2024-06-18,0
517b8bfe-3b6b-448d-9612-2df58b516b43,26.93,Clothing,Overnight,7,2.6,Medium,0,2025-03-22,0
73af3c15-50a6-45c1-bd97-669637081e42,7.63,Home,Express,2,2.4,Small,0,2024-10-18,0
0d975888-1b90-42ed-beed-c30797cd5c67,18.6,Beauty,Overnight,5,5,Large,0,2024-06-07,0
4ab6b51b-7846-4098-950e-e77523f44fda,73.35,Electronics,Express,6,4.9,Large,0,2025-03-30,0
5a636624-c8a6-4d58-9a57-5b91efb78d09,41.1,Electronics,Two-Day,6,4.2,Small,0,2024-11-17,0
7bab5af3-c5db-4c4f-b087-3d582dd79498,176.54,Home,Standard,0,5,Large,1,2024-07-14,0
6a9bbf5c-068f-4c33-9f34-80aff685c1b9,56.37,Beauty,Overnight,5,3,Medium,0,2024-06-06,0
8e2b49ea-e6ad-4a82-b242-394dcf72094c,28.6,Electronics,Express,7,5,Medium,0,2024-08-25,0
31f0f2b5-5f8a-4bfc-a259-8eaf7085abb0,96.01,Clothing,Two-Day,5,4.1,Medium,0,2024-12-30,0
2d978ecd-0e41-4fba-a7b2-59f002382476,122.68,Electronics,Express,4,3.8,Small,1,2024-09-14,0
171eb6cc-e540-442a-9025-808dabcd96a6,18.28,Beauty,Standard,6,5,Large,0,2025-03-19,0
86567393-d1ef-4bd7-b2e5-6a8a965e2113,18.35,Sports,Overnight,3,5,Small,0,2025-03-16,0
651fe2c5-8764-42b1-a8bd-eb83ec1d5311,3.74,Sports,Two-Day,2,2.6,Small,0,2025-02-05,1
e8e08474-cedf-4de5-95e3-1aa7205bd01b,133.33,Home,Express,3,4.9,Small,0,2024-10-14,0
302fcd73-6805-4d62-9fa1-824478363b4a,109.01,Beauty,Two-Day,3,3.8,Small,0,2024-10-14,0
980fd170-c1b9-46f5-92ed-741d2e66a935,64.37,Electronics,Express,9,4.3,Large,0,2024-07-18,0
660d4f1f-dd8b-47f0-91cb-638904a810f5,185.9,Electronics,Express,6,3.6,Medium,1,2024-12-23,0
0f5ccbc5-4d51-4bd7-8f12-bbe3114bfdec,163.82,Sports,Standard,4,2.9,Medium,0,2024-07-14,0
0c53b3a5-4889-402a-8d56-df2905042c4f,88.03,Sports,Standard,4,2.6,Medium,0,2024-10-11,0
353bfe37-76ee-4b69-a716-c9c3e76310c5,202.7,Clothing,Express,6,3.4,Large,1,2025-01-27,0
b5fc9b9d-30f7-46bb-9200-ebf4a781c15a,23.05,Sports,Overnight,5,4.4,Large,1,2024-07-04,0
c9cfed13-17bc-4906-93d0-fa330fc11278,11.87,Clothing,Two-Day,4,4.3,Large,0,2025-01-01,0
3f88bba3-5621-4f5b-a425-d854139d7c8b,31.44,Electronics,Two-Day,6,4.2,Medium,0,2024-07-16,0
7ee7f400-556f-49f9-b1ef-ed65a869b385,5.88,Clothing,Standard,4,4.8,Large,1,2024-12-09,0
cc934e27-2c52-4a9d-9a5a-45e6a9d2f657,75.75,Clothing,Overnight,8,3.9,Medium,0,2025-05-26,0
fa4ad13e-9c1f-4ca2-bd66-c47c1391428c,275.84,Home,Express,4,5,Medium,1,2025-04-12,0
81031f39-3223-4ce3-9ad4-e674cf8c8628,4.01,Sports,Standard,0,4.4,Small,0,2025-02-07,0
b0213dc6-8b45-4397-8740-291695df20d8,13.02,Clothing,Express,3,3,Large,0,2024-08-16,1
2e5e77b7-2c6a-4853-8c5c-1fc14ef47efa,60.18,Electronics,Express,6,2.7,Small,0,2024-12-31,1
38111971-0265-4ed8-bfa8-74ac92755346,271.62,Beauty,Standard,6,4.3,Large,1,2024-12-25,1
4cdc4d92-5e62-4e88-806d-497ce116bc06,38,Clothing,Overnight,5,3.8,Large,1,2025-02-02,1
6dcaddc6-0a2a-4b23-aae2-692b3de16d2c,70.77,Sports,Two-Day,7,2.8,Small,0,2025-01-23,0
0f8d8f1f-8e8f-43da-b8b4-d3eb3745fa05,4.25,Home,Standard,4,3.8,Large,0,2024-08-06,0
f1925620-dfbe-42e0-b185-37f9e6d528ae,16.06,Electronics,Overnight,5,3.4,Large,0,2024-11-04,0
a1a7d9a3-96ae-4a6d-9c66-d8f9514db95f,431.48,Home,Express,4,3.6,Large,1,2024-09-14,0
dc7f282c-bb75-480e-9ebd-07fae3e66412,335.58,Beauty,Standard,6,5,Medium,0,2025-01-07,0
924651cb-1b40-46e0-b162-10758f5dbe79,0.5,Clothing,Two-Day,11,4.7,Medium,0,2024-09-13,0
758e3844-366c-4d44-9dd8-2f6bed92b4c7,303.26,Clothing,Two-Day,5,5,Large,1,2024-10-02,1
60fd2c71-0777-4793-aae0-81f44d915889,101.92,Sports,Express,4,5,Small,0,2024-10-10,0
0bebd87b-8063-407f-8c44-38e0288601f9,202.43,Clothing,Standard,3,4.1,Medium,0,2025-03-06,0
9205119e-30df-49f9-9b13-e72ec2d30b05,60.65,Electronics,Two-Day,6,4.3,Medium,0,2024-07-03,0
19f0727d-fbbc-4733-8cd3-b7d2d69487fa,72.48,Beauty,Standard,2,4.3,Large,0,2024-08-17,0
74068b9f-7e4d-4c35-a0fa-03430f157e10,67.11,Home,Two-Day,5,5,Medium,0,2024-11-22,0
ce200def-364b-433d-bcab-46540f1ea89d,109.92,Beauty,Express,3,5,Small,0,2024-08-17,0
d002640a-30d6-4254-9d0c-121b6c264d15,15.04,Clothing,Express,5,3.4,Small,0,2024-07-11,1
3b6b8e66-8439-45d8-9364-48e7d43eb415,3.04,Home,Standard,8,2.9,Small,0,2024-11-03,0
36f2cc6a-7c4b-4041-b697-e7c8d32dd525,36.81,Sports,Overnight,4,2.9,Small,1,2025-03-28,0
e214eb50-e117-4885-b307-b30b945aa618,121.97,Beauty,Overnight,7,4.1,Medium,1,2024-09-24,0
5a2b95d5-389e-42aa-bb9e-a6a4ea3cce86,22.55,Home,Express,8,2.8,Medium,0,2025-04-15,1
a36d289a-fdc9-49c2-929b-551b5c4f7b19,111.91,Home,Two-Day,11,4.4,Small,0,2024-11-09,0
2811f8fa-a72c-4165-b827-f0b8b411f3bf,350.36,Home,Overnight,4,1.9,Medium,1,2024-09-25,0
1f2b908a-e155-4320-a409-46c632420b17,9.86,Electronics,Express,3,5,Large,0,2024-06-27,0
731541e6-f640-434b-bb45-978e03e1ee04,111.66,Beauty,Two-Day,9,2.6,Large,1,2024-09-06,0
22494e96-e5e1-4cc2-8c09-65de886bb814,58.65,Home,Two-Day,6,3.3,Large,0,2024-09-01,0
f971ffe5-5233-4f6c-9290-bd2a115bba70,202.6,Beauty,Overnight,4,3.4,Large,0,2025-05-13,1
3cdbdee8-52e0-43b0-810a-b5bd7c423c6e,19.5,Home,Express,6,5,Large,0,2024-06-16,0
c6725dcd-e0b9-42e4-8b52-b418eeca39f7,117.97,Sports,Two-Day,6,4,Small,0,2024-06-08,0
00c5da17-39f4-43bb-b5ea-7731cd38957a,182.09,Sports,Two-Day,2,2.9,Medium,0,2024-09-06,0
4961c869-0d7d-4bff-beb4-d8154c187436,289.34,Sports,Standard,10,3.9,Small,0,2024-07-15,0
acfb0bfd-edcc-4541-a718-1da2aa130477,114.96,Clothing,Standard,5,4,Small,1,2024-12-17,0
3b2229a8-2561-4483-b9f8-400a2c282529,68.75,Home,Overnight,5,4.4,Small,1,2024-10-21,0
c677abf8-bdb7-4ebd-91ec-8e1c625afc26,96.19,Clothing,Standard,3,2.9,Medium,1,2024-09-29,0
c2fc7c7a-1b66-4893-b2d1-7f567fc420d2,203.18,Beauty,Express,5,4.9,Large,0,2024-12-31,0
bbb9debc-c824-4aa9-a315-fed2f6ac91f5,84.54,Clothing,Overnight,6,4.1,Small,0,2025-05-25,0
3c093448-c2a3-4752-a494-e75251c7bc41,3.09,Beauty,Overnight,7,5,Medium,1,2025-02-23,0
71e03e62-3868-4825-9d05-762815c3487c,267.29,Beauty,Standard,4,3.8,Small,0,2024-06-18,0
ed3fe3de-da59-4035-b64a-f8ebe45cf4a2,116.97,Beauty,Two-Day,1,3.9,Medium,0,2024-07-01,0
09551a44-bf6c-49dc-8f38-0242b538a75a,112.86,Clothing,Express,6,3.8,Small,0,2025-05-06,0
37558d5f-c499-47f7-ab60-6d550f8f3ea9,24.29,Home,Express,10,5,Large,0,2024-12-13,1
c49999e2-92e3-4db3-a4ce-443b7496de43,107.55,Clothing,Express,4,4.7,Medium,0,2024-07-10,0
3ac65d45-8813-48e0-8ca7-d9d6f63b69f1,50.07,Home,Overnight,4,3.3,Small,0,2025-04-05,0
de503f84-0e85-4bac-8106-bd826c3246a7,105.34,Home,Express,9,5,Large,0,2024-12-10,0
19629b38-8af4-424f-bdc0-64a400c8d537,11.27,Beauty,Two-Day,6,3.4,Large,1,2025-03-27,0
63e731b6-c698-403f-b294-86e0e516fe1e,107.25,Clothing,Two-Day,5,3.5,Medium,0,2024-12-24,0
e1624bd9-7acf-4374-8ded-cccffa5262e8,744.17,Home,Standard,11,5,Large,1,2024-09-06,0
3d92eb77-a93f-4e22-8089-dea59e6c65ab,4.94,Sports,Express,5,3.8,Medium,0,2025-03-06,1
53df7d42-1f29-47a1-9cf1-b73e60089d29,377.99,Home,Overnight,6,2.9,Medium,0,2025-03-10,1
3db0e998-3902-43df-bf8e-eb56d837e80f,52.24,Sports,Standard,6,5,Large,0,2025-03-12,0
af177e1b-9976-40ae-99f2-ca5e56c64b20,204.6,Clothing,Two-Day,2,5,Large,0,2025-04-08,0
76f3cf0e-45a4-4de4-846e-1a8e7ca0b8ac,152.5,Clothing,Express,7,3,Medium,0,2024-12-28,0
be092985-32be-4834-91dc-6c8cad479504,83.71,Clothing,Two-Day,3,5,Large,0,2024-12-19,0
0bb9274e-ffd0-42ed-9e65-b61c53d10386,134.11,Home,Standard,1,3.5,Medium,0,2025-04-22,0
47faeb6d-ce93-49de-96e7-a8bff40b813e,210.8,Electronics,Two-Day,5,1.9,Large,1,2025-04-20,0
735e9895-0138-4f21-a3fb-d81d2ba2de19,51.78,Home,Express,4,4.7,Medium,0,2024-08-09,0
d50ce9c8-e083-4252-9334-6a221eaf0f24,39.61,Home,Express,7,2.1,Large,0,2024-12-16,1
f541829c-9e96-4f25-ac33-fa0df7e4bdd4,110.14,Beauty,Standard,4,3.3,Large,0,2025-04-09,0
8bdbbd14-d7a3-42e9-98ac-9fe16567794a,164.95,Beauty,Express,4,3.7,Small,0,2024-10-06,1
0f1cfa66-83b2-478d-9885-3397431eaea6,143.67,Home,Two-Day,4,4,Small,0,2025-04-02,0
b2d74205-c6e6-4702-99f6-7c44d3c9704e,159.86,Sports,Two-Day,2,5,Medium,1,2025-01-28,0
7de9d744-2d01-43f9-a9f4-cab3d2ca0746,57.2,Beauty,Overnight,6,3.4,Small,0,2025-03-31,1
af51f5f8-b348-4f56-bc0c-f9b3b27ea589,170.28,Home,Overnight,4,5,Small,1,2024-12-22,0
ce8f082c-1b26-4fd1-9055-02a570b9463c,12.81,Electronics,Overnight,7,3.9,Medium,0,2024-06-25,0
c10342bd-9dd8-4e45-934e-d768bf8fdc0d,78.63,Sports,Two-Day,4,2.9,Large,0,2024-07-03,0
44a13916-b521-4997-90c7-624c0da7a96f,0.58,Clothing,Two-Day,5,4.6,Large,1,2025-05-01,0
17e9fdaa-b627-45d7-83a5-8b3796f546d2,39.24,Home,Standard,6,5,Medium,0,2024-08-02,0
3b64a9c3-818d-43a0-91b1-1c0d330151b9,45.64,Home,Overnight,6,3.5,Small,1,2024-08-04,1
36cf59aa-119e-4e92-be61-eadfd52939f2,50.45,Sports,Two-Day,6,3,Large,0,2025-05-09,0
be793745-c09f-410f-ae71-d97cabe9fcff,118.9,Beauty,Standard,6,3.4,Small,0,2025-06-02,0
0f90236d-6e21-49a4-b81e-c7d7c0d8a6f1,49.19,Beauty,Two-Day,4,2.3,Medium,0,2024-10-20,0
93ed2b8a-5e5f-4e61-b2fa-fc6327b2da43,59.55,Beauty,Standard,4,4.3,Small,1,2025-04-13,0
6ab2a2ea-37fd-4195-9f97-747bb55d96ed,27.12,Clothing,Overnight,9,2.4,Medium,1,2024-10-25,1
56601ae7-a591-467d-a903-cd519f791629,46.72,Sports,Overnight,4,4.6,Medium,1,2024-06-27,1
0283a67c-8224-4b16-bd32-eaedbb101e98,25.78,Sports,Overnight,9,3.7,Large,0,2025-02-22,0
78065082-0220-4b90-b2b7-dc927b4849da,7.6,Beauty,Two-Day,4,4.7,Medium,0,2025-05-06,1
4a711586-4096-45f6-b452-1da6f8c49dec,92.49,Beauty,Two-Day,5,3.7,Large,0,2025-02-16,0
09b7890e-6a6c-42bf-9179-9dbc73512d07,110.33,Electronics,Standard,4,4.5,Medium,0,2025-05-01,0
88df682a-5bc4-4395-9e22-ca1f8ec192a7,96.62,Electronics,Express,6,3,Large,0,2024-07-08,0
d07cf262-d7ca-4e31-88a9-bc0b3125325f,62.27,Home,Express,5,4.3,Small,0,2025-03-13,0
5c6a2e81-34d3-47e4-bfa7-dbd426c37e5f,47.77,Home,Overnight,3,3.3,Medium,0,2024-12-11,0
f6b6c7f4-6253-4195-9338-c0a814ab5479,199.02,Sports,Express,7,4.6,Small,1,2025-01-09,0
0220482f-a43d-4776-90d1-f8d10d3ea04a,73.21,Sports,Overnight,7,3.9,Medium,1,2025-01-13,0
3df178cf-497c-48f4-bfc9-125490d5658e,65.24,Clothing,Standard,4,5,Medium,1,2025-04-30,1
d9a55676-8f91-40b3-ab70-cfefa5ab0e40,2.6,Clothing,Express,6,3.7,Medium,0,2025-03-31,0
85869d08-8fc5-480e-ad47-13ceae00efb0,41.74,Electronics,Express,2,3.3,Large,0,2025-01-27,0
24bc5f5a-03db-447e-93a1-4e255c14ec5a,47.84,Home,Overnight,3,4.1,Large,0,2025-04-21,0
e3d2436c-3a94-47e3-b49f-5c9016e36671,50.89,Electronics,Standard,7,5,Small,0,2024-08-07,0
9a4b4706-7db2-464b-bb1c-a9fbfb6c36b7,86.79,Electronics,Express,6,5,Small,1,2024-06-21,0
3a3889d8-0f33-438a-8e14-1a9e72e266da,76.27,Home,Express,5,3.2,Medium,1,2025-05-02,0
833a6cd4-bb73-4f14-9e00-f069dfe7c17a,93.63,Clothing,Express,4,4,Small,1,2024-07-09,0
7b2491b4-dca5-49a7-ba2e-144f500f2b09,144.77,Home,Standard,3,3.3,Medium,0,2025-05-08,0
779f3645-1748-4e57-9b73-aac872272aaf,167.66,Beauty,Standard,7,3.1,Medium,0,2024-06-15,0
cc5be7c1-a2d9-4ecf-9a43-5d5e02bba21c,126.63,Beauty,Express,4,4,Medium,0,2024-12-03,0
42c6544b-f460-464d-bc93-42b27188f24a,311.28,Beauty,Overnight,7,3.7,Large,1,2024-08-21,0
4c5a974b-b5d3-4f91-96fe-e6d323bbed81,1.84,Sports,Overnight,6,3,Small,0,2024-06-21,0
4e9460d7-e921-48ab-ae54-2caeebb505c9,21.79,Clothing,Express,4,3.3,Large,0,2024-07-26,1
1542740d-4a1f-4725-9e5c-cb1961365ac6,0.76,Clothing,Standard,7,4.1,Medium,0,2024-09-21,0
30f03a72-00e0-48ad-92ad-95df494f27ce,104.26,Sports,Express,3,3.4,Medium,0,2024-07-13,1
55640989-4054-4753-a6a3-3eed0b10cdcf,228.31,Electronics,Standard,6,4,Large,1,2025-02-12,1
0c773740-017b-4ba9-91d8-645135af19e7,27.9,Beauty,Express,4,3.3,Small,0,2025-01-17,0
c838db05-a06b-4341-a969-9291d23b947f,261.78,Beauty,Standard,5,4.5,Large,0,2024-07-01,0
5eface3b-dfab-4af8-8080-88652e27c109,6.22,Electronics,Two-Day,4,3.3,Large,1,2024-08-10,1
b9e0612e-777b-4b8b-8316-c0cf9523e9fc,272.47,Home,Overnight,3,4.6,Small,0,2024-06-10,1
ac6a744d-beb9-45a6-b067-1997b321b1e5,43.33,Home,Two-Day,5,3.7,Medium,1,2024-07-07,0
a96a881d-45b0-4a06-910a-bcac7ec66b4f,10.69,Clothing,Overnight,5,1.9,Small,1,2024-08-01,0
cea634ca-6a3c-48d2-b411-530408948338,66.53,Sports,Standard,5,3.7,Small,0,2025-02-07,0
b951f010-9795-41d6-bf41-3b3113567ae5,29.68,Clothing,Two-Day,4,4.5,Large,0,2024-09-09,1
8f1afcb3-158f-4260-91a4-910f4bcfbe82,33.53,Home,Overnight,3,3.4,Medium,1,2025-02-22,0
914e6cd6-8eda-4a6f-b2ed-65199c6ece2d,36.71,Electronics,Express,4,3.8,Medium,0,2024-08-21,0
830942be-d8bb-49e1-a27b-4a9750623bcd,162.47,Clothing,Standard,8,4.6,Medium,0,2024-09-08,0
820f83df-b4e9-4bdd-82b7-b1fdf18fae13,77.47,Beauty,Standard,7,5,Large,1,2024-11-11,0
f1726fe5-29e0-4530-b370-37695245e66c,37.3,Beauty,Express,3,5,Large,0,2024-06-08,1
eee0c229-3430-4b6b-8ddc-d6c7ff312de1,94.25,Electronics,Express,4,4.1,Small,0,2024-07-16,0
7096536b-17de-4650-8781-afa1dba4f071,125.93,Home,Overnight,3,4.6,Small,1,2025-05-31,0
22ba0228-ea2b-438a-9185-3065fc5fe121,31.83,Beauty,Standard,6,4.1,Large,1,2024-12-21,0
8cd8b7cd-db11-4b04-8862-4e2484bd7ade,53.37,Beauty,Overnight,4,2.5,Small,0,2025-02-26,1
b3868970-1ce5-4afe-b43c-468fde60f1ba,13,Sports,Express,6,5,Large,1,2025-02-07,0
a27bb0e5-7659-4178-ba4b-c58356cd12b0,19.99,Clothing,Standard,2,5,Small,0,2025-03-05,0
2358274f-b449-46e1-8019-ad6f77ad1164,114.29,Home,Express,5,2.3,Medium,0,2025-05-01,0
c5dd6957-f6c0-4b60-b361-8fdf3637b143,20.02,Clothing,Overnight,7,3.6,Large,0,2025-01-02,0
02309257-b599-4b6a-b2ac-93420bd5ba20,74.48,Home,Overnight,5,5,Small,0,2025-05-07,1
7290ac3d-0469-42f7-a0f5-fb8ca88585fc,123.46,Beauty,Overnight,3,4.2,Large,0,2024-11-03,1
d5c6b398-ca85-4134-acf7-6131908ee878,11.3,Sports,Standard,5,3,Large,0,2024-11-08,1
a9efe563-1480-472f-b96e-3f53f4fad232,83.77,Clothing,Express,6,5,Small,0,2025-03-13,0
c27d226b-1f80-4b06-9efa-307b7dad54c2,29.65,Beauty,Express,3,4.1,Small,1,2024-07-26,1
9e300cd8-4824-4f6d-a103-baf4b2b28527,329.49,Home,Overnight,1,5,Large,0,2025-04-19,0
516d26ff-37ff-487b-b00e-ffdda9e2d3b6,66.08,Clothing,Overnight,5,4.1,Large,1,2024-06-03,0
e07e3f2c-665d-447f-b4ba-517ab865d6bc,163.99,Clothing,Overnight,3,1.8,Small,0,2025-02-08,0
1027397d-3f07-4f31-8991-abb3d33d5a21,79.9,Beauty,Overnight,4,5,Medium,1,2024-12-29,0
4dab6965-838f-4e63-87ce-d9e7b1e5cd7f,4.44,Clothing,Two-Day,4,2.9,Medium,0,2025-04-06,0
a39548d6-e09a-45e8-ad95-2ffe8e4082aa,100.28,Sports,Two-Day,7,3.6,Medium,0,2024-11-23,1
43ac2580-ca9a-497b-8eed-535b37073a7c,302.42,Sports,Two-Day,4,5,Large,0,2024-10-31,1
abb2347a-5cbf-4330-aa7a-b0d8b0123d03,92.03,Beauty,Overnight,1,5,Medium,0,2024-09-14,0
5e514a82-35b1-4d3b-8b8d-600f93838e33,171.03,Home,Overnight,4,3.9,Large,1,2024-10-18,0
f06b9d84-60cf-4a57-b035-9df4f63972fe,215.59,Beauty,Express,3,4.4,Small,0,2024-11-26,0
ce74bf47-1e96-4efc-986f-531eecb14251,25.89,Sports,Standard,6,2.8,Medium,0,2024-08-29,0
69ed750b-82a6-46af-a199-ec2397e3c4cb,23.83,Electronics,Express,2,3.7,Small,0,2025-01-21,1
45a0912f-2f5e-4d82-acb5-581156acdfc6,94.41,Electronics,Two-Day,6,5,Medium,0,2024-09-14,0
841b047f-7c4d-4a7e-89fe-4f992ee77085,52.94,Clothing,Express,8,4.3,Medium,0,2024-09-30,0
0fba3ccb-a3bc-421d-9849-984453015df9,183.17,Clothing,Overnight,6,5,Small,1,2024-08-02,1
895d504d-fbf6-40c4-a420-e9f6c9663d45,230.28,Electronics,Two-Day,10,2.6,Small,0,2024-10-16,1
c1b6b364-6325-481c-aa20-4f4fc1197e46,43.61,Sports,Two-Day,6,2.6,Large,0,2024-12-30,1
abda1410-a3c0-4cb5-a87b-811b81b6db73,27.03,Clothing,Standard,5,3.3,Small,0,2024-12-16,1
3599411c-e86e-4a84-a20a-004413195705,151.65,Beauty,Standard,5,3.4,Large,0,2025-01-06,0
e3b4c0c1-199b-477b-8a48-7f343966ecb6,32.13,Beauty,Two-Day,2,5,Large,0,2024-08-31,0
ec56e911-0c0a-4505-b447-3c5383004ae5,172.94,Sports,Two-Day,3,3.6,Small,1,2025-05-15,0
8b89c535-929c-4808-81f8-565f907ab274,55.12,Clothing,Express,2,2.8,Medium,0,2025-01-20,1
d2ffea5d-e28a-442e-bc92-b820708ef914,110.13,Beauty,Two-Day,5,4.4,Medium,0,2025-05-17,1
e2f9ea73-7dca-4360-ad33-c3b4e7c8e345,10.04,Clothing,Overnight,1,3.2,Medium,0,2024-07-08,0
c7fb56d9-2938-41b0-aa10-201dc6eb12d3,97.78,Clothing,Express,5,2.9,Small,1,2025-01-26,0
8c2755fe-402b-4d6c-bc8a-dfeffa060351,60.11,Beauty,Overnight,4,5,Medium,0,2024-07-04,1
fd6dbb4b-51d9-4e6a-a2dd-779f6dd868eb,88.34,Electronics,Overnight,3,5,Large,1,2024-06-16,0
76b85500-f5a5-4584-af3a-68f6a0dbc696,18.39,Beauty,Overnight,5,5,Small,0,2025-04-30,0
19d62db6-7755-4f74-bc79-bf00b0b975c9,133.51,Sports,Two-Day,1,3.2,Large,0,2025-03-21,0
32b6518c-290e-4023-82b4-0c522ae94b64,198.63,Home,Standard,10,3.4,Medium,0,2025-05-09,1
f27e1277-c8d9-48f6-b5e9-2bd8986deffc,24.43,Beauty,Standard,1,4.5,Medium,0,2025-03-25,0
55d7122c-84f5-46d3-aacc-836da3c0f9bd,10.06,Clothing,Overnight,13,4.7,Medium,0,2024-09-06,0
0c5db8f4-bc6d-4002-b0fc-57ec9d838f91,2.39,Clothing,Two-Day,4,3.8,Large,0,2025-05-10,0
7f8c5dbd-ba92-497b-9eab-2b65d19a1c63,102.71,Beauty,Express,3,5,Medium,0,2024-12-28,0
34177c65-2131-4c64-920f-83e37107d328,93.42,Home,Overnight,8,2,Large,0,2024-11-21,0
6d4bf82a-7fa7-41d5-8100-ec467793f9a6,79.12,Beauty,Express,5,3.4,Small,0,2024-12-13,0
